id,dep,upper_name,untrimmed_name,name,long,lat
4171,12,GRAND-VABRE,grand vabre,Grand-Vabre,2.36667,44.6333
4172,12,AUZITS,auzits,Auzits,2.33333,44.5
4173,12,SAINT-FELIX-DE-LUNEL,saint felix de lunel,Saint-Félix-de-Lunel,2.53333,44.5667
4174,12,SEVERAC-L'EGLISE,severac l eglise,Sévérac-l'Église,2.85,44.3667
4175,12,SAINT-CHELY-D'AUBRAC,saint chely d aubrac,Saint-Chély-d'Aubrac,2.91667,44.5833
4176,12,REBOURGUIL,rebourguil,Rebourguil,2.76667,43.8833
4177,12,SALLES-COURBATIES,salles courbaties,Salles-Courbatiès,2.08333,44.4667
4178,12,MARTRIN,martrin,Martrin,2.61667,43.9333
4179,12,THERONDELS,therondels,Thérondels,2.76667,44.8833
4180,12,VAILHOURLES,vailhourles,Vailhourles,1.91667,44.3
4181,12,SANVENSA,sanvensa,Sanvensa,2.05,44.2833
4182,12,BOUILLAC,bouillac,Bouillac,2.16278,44.5745
4183,12,CAUSSE-ET-DIEGE,causse et diege,Causse-et-Diège,2.04834,44.5139
4184,12,ENTRAYGUES-SUR-TRUYERE,entraygues sur truyere,Entraygues-sur-Truyère,2.56667,44.65
4185,12,CALMONT,calmont,Calmont,2.5125,44.2487
4186,12,BRASC,brasc,Brasc,2.56667,43.9833
4187,12,SAINT-PARTHEM,saint parthem,Saint-Parthem,2.31667,44.6333
4188,12,LA BASTIDE-SOLAGES,la bastide solages,La Bastide-Solages,2.51667,43.95
4189,12,RODELLE,rodelle,Rodelle,2.61667,44.4833
4190,12,CRANSAC,cransac,Cransac,2.28333,44.5167
4191,12,POMAYROLS,pomayrols,Pomayrols,3.01667,44.4667
4192,12,COUSSERGUES,coussergues,Coussergues,2.88333,44.4167
4193,12,MONTROZIER,montrozier,Montrozier,2.75,44.4
4194,12,GISSAC,gissac,Gissac,2.93333,43.85
4195,12,LACROIX-BARREZ,lacroix barrez,Lacroix-Barrez,2.63333,44.7833
4196,12,SAINT-SALVADOU,saint salvadou,Saint-Salvadou,2.1,44.2833
4197,12,LE MONASTERE,le monastere,Le Monastère,2.58333,44.35
4198,12,CAMJAC,camjac,Camjac,2.38333,44.1833
4199,12,SAINT-SANTIN,saint santin,Saint-Santin,2.21834,44.6489
4200,12,FLORENTIN-LA-CAPELLE,florentin la capelle,Florentin-la-Capelle,2.63333,44.6333
4201,12,NAUSSAC,naussac,Naussac,2.08333,44.5167
4202,12,SAINT-AMANS-DES-COTS,saint amans des cots,Saint-Amans-des-Cots,2.65,44.6833
4203,12,SAINT-IGEST,saint igest,Saint-Igest,2.08333,44.4333
4204,12,LAGUIOLE,laguiole,Laguiole,2.85,44.6833
4205,12,GRAMOND,gramond,Gramond,2.36667,44.2667
4206,12,LA LOUBIERE,la loubiere,La Loubière,2.66667,44.3667
4207,12,TREMOUILLES,tremouilles,Trémouilles,2.65,44.25
4208,12,SAINT-GENIEZ-D'OLT,saint geniez d olt,Saint-Geniez-d'Olt,2.98333,44.4667
4209,12,RULLAC-SAINT-CIRQ,rullac saint cirq,Rullac-Saint-Cirq,2.5,44.1333
4210,12,CANET-DE-SALARS,canet de salars,Canet-de-Salars,2.76667,44.2333
4211,12,SAINT-JEAN-ET-SAINT-PAUL,saint jean et saint paul,Saint-Jean-et-Saint-Paul,3,43.9333
4212,12,SAINT-FELIX-DE-SORGUES,saint felix de sorgues,Saint-Félix-de-Sorgues,2.98333,43.8833
4213,12,MONTEILS,monteils,Monteils,1.99778,44.2656
4214,12,CAMARES,camares,Camarès,2.88333,43.8167
4215,12,HUPARLAC,huparlac,Huparlac,2.78333,44.7
4216,12,LE CLAPIER,le clapier,Le Clapier,3.18333,43.8333
4217,12,CAMPUAC,campuac,Campuac,2.6,44.5833
4218,12,LIVINHAC-LE-HAUT,livinhac le haut,Livinhac-le-Haut,2.23333,44.5833
4219,12,ASPRIERES,asprieres,Asprières,2.14556,44.5467
4220,12,SAINT-LAURENT-D'OLT,saint laurent d olt,Saint-Laurent-d'Olt,3.11667,44.45
4221,12,VAUREILLES,vaureilles,Vaureilles,2.2,44.45
4222,12,COMPOLIBAT,compolibat,Compolibat,2.2,44.3667
4223,12,ONET-LE-CHATEAU,onet le chateau,Onet-le-Château,2.53333,44.3833
4224,12,CAMPAGNAC,campagnac,Campagnac,3.08778,44.4183
4225,12,NAUVIALE,nauviale,Nauviale,2.41667,44.5167
4226,12,LAVERNHE,lavernhe,Lavernhe,3,44.3167
4227,12,ANGLARS-SAINT-FELIX,anglars saint felix,Anglars-Saint-Félix,2.21667,44.4167
4228,12,SYLVANES,sylvanes,Sylvanès,2.95,43.8333
4229,12,RODEZ,rodez,Rodez,2.56667,44.3333
4230,12,SOULAGES-BONNEVAL,soulages bonneval,Soulages-Bonneval,2.81667,44.6667
4231,12,LA CAPELLE-BONANCE,la capelle bonance,La Capelle-Bonance,3.01667,44.4333
4232,12,LEDERGUES,ledergues,Lédergues,2.45,44.0833
4233,12,PRADES-SALARS,prades salars,Prades-Salars,2.78333,44.2667
4234,12,SAINTE-CROIX,sainte croix,Sainte-Croix,1.96722,44.4264
4235,12,PLAISANCE,plaisance,Plaisance,2.54722,43.9267
4236,12,LA SELVE,la selve,La Selve,2.53333,44.1
4237,12,ARVIEU,arvieu,Arvieu,2.66667,44.1833
4238,12,ESCANDOLIERES,escandolieres,Escandolières,2.35,44.4833
4239,12,CRESPIN,crespin,Crespin,2.3,44.05
4240,12,BOUSSAC,boussac,Boussac,2.36667,44.2833
4241,12,SAINT-JEAN-DU-BRUEL,saint jean du bruel,Saint-Jean-du-Bruel,3.36667,44.0167
4242,12,LA CRESSE,la cresse,La Cresse,3.13333,44.1833
4243,12,GABRIAC,gabriac,Gabriac,2.8,44.45
4244,12,L'HOSPITALET-DU-LARZAC,l hospitalet du larzac,L'Hospitalet-du-Larzac,3.18333,43.9667
4245,12,FLAVIN,flavin,Flavin,2.6,44.2833
4246,12,FIRMI,firmi,Firmi,2.31667,44.5333
4247,12,SAINT-ANDRE-DE-VEZINES,saint andre de vezines,Saint-André-de-Vézines,3.26667,44.15
4248,12,PEUX-ET-COUFFOULEUX,peux et couffouleux,Peux-et-Couffouleux,2.86667,43.7667
4249,12,SAINT-AFFRIQUE,saint affrique,Saint-Affrique,2.88722,43.9592
4250,12,SAINT-JEAN-DELNOUS,saint jean delnous,Saint-Jean-Delnous,2.5,44.0333
4251,12,PRADES-D'AUBRAC,prades d aubrac,Prades-d'Aubrac,2.95,44.5333
4252,12,COUBISOU,coubisou,Coubisou,2.73333,44.55
4253,12,ESTAING,estaing,Estaing,2.67167,44.5553
4254,12,CASSUEJOULS,cassuejouls,Cassuéjouls,2.83333,44.7167
4255,12,BALAGUIER-D'OLT,balaguier d olt,Balaguier-d'Olt,1.98333,44.5333
4256,12,TAUSSAC,taussac,Taussac,2.65,44.8333
4257,12,MOYRAZES,moyrazes,Moyrazès,2.43333,44.3333
4258,12,VIVIEZ,viviez,Viviez,2.21667,44.55
4259,12,RIEUPEYROUX,rieupeyroux,Rieupeyroux,2.23333,44.3
4260,12,COMPREGNAC,compregnac,Comprégnac,2.96667,44.0833
4261,12,SAINT-MARTIN-DE-LENNE,saint martin de lenne,Saint-Martin-de-Lenne,2.96667,44.4333
4262,12,BRANDONNET,brandonnet,Brandonnet,2.13333,44.3833
4263,12,CAMPOURIEZ,campouriez,Campouriez,2.61667,44.6833
4264,12,ESPALION,espalion,Espalion,2.76667,44.5167
4265,12,NAUCELLE,naucelle,Naucelle,2.35,44.2
4266,12,CRUEJOULS,cruejouls,Cruéjouls,2.85,44.45
4267,12,RIVIERE-SUR-TARN,riviere sur tarn,Rivière-sur-Tarn,3.13333,44.1833
4268,12,LA BASTIDE-L'EVEQUE,la bastide l eveque,La Bastide-l'Évêque,2.15,44.3333
4269,12,LAVAL-ROQUECEZIERE,laval roqueceziere,Laval-Roquecezière,2.63333,43.8
4270,12,GAILLAC-D'AVEYRON,gaillac d aveyron,Gaillac-d'Aveyron,2.93333,44.35
4271,12,LE TRUEL,le truel,Le Truel,2.76667,44.05
4272,12,DURENQUE,durenque,Durenque,2.61667,44.1
4273,12,MELAGUES,melagues,Mélagues,3.01667,43.7333
4274,12,LANUEJOULS,lanuejouls,Lanuéjouls,2.16028,44.425
4275,12,LA COUVERTOIRADE,la couvertoirade,La Couvertoirade,3.31667,43.9167
4276,12,SAINTE-EULALIE-DE-CERNON,sainte eulalie de cernon,Sainte-Eulalie-de-Cernon,3.13333,43.9833
4277,12,BOR-ET-BAR,bor et bar,Bor-et-Bar,2.08333,44.2
4278,12,MONTJAUX,montjaux,Montjaux,2.9,44.1
4279,12,MONTBAZENS,montbazens,Montbazens,2.23333,44.4833
4280,12,LA CAPELLE-BLEYS,la capelle bleys,La Capelle-Bleys,2.18333,44.3167
4281,12,SEBRAZAC,sebrazac,Sébrazac,2.66667,44.5333
4282,12,LE FEL,le fel,Le Fel,2.53333,44.65
4283,12,MUROLS,murols,Murols,2.58333,44.75
4284,12,MAYRAN,mayran,Mayran,2.36667,44.3833
4285,12,LESCURE-JAOUL,lescure jaoul,Lescure-Jaoul,2.15,44.2333
4286,12,TOULONJAC,toulonjac,Toulonjac,2,44.3833
4287,12,MILLAU,millau,Millau,3.08333,44.1
4288,12,CASTANET,castanet,Castanet,2.29,44.2784
4289,12,GALGAN,galgan,Galgan,2.18333,44.5167
4290,12,CONNAC,connac,Connac,2.6,44.0167
4291,12,VILLEFRANCHE-DE-ROUERGUE,villefranche de rouergue,Villefranche-de-Rouergue,2.05,44.35
4292,12,SAINTE-GENEVIEVE-SUR-ARGENCE,sainte genevieve sur argence,Sainte-Geneviève-sur-Argence,2.75,44.8
4293,12,CAPDENAC-GARE,capdenac gare,Capdenac-Gare,2.08333,44.5667
4294,12,MOURET,mouret,Mouret,2.51667,44.5167
4295,12,LESTRADE-ET-THOUELS,lestrade et thouels,Lestrade-et-Thouels,2.65,44.0667
4296,12,VALADY,valady,Valady,2.43333,44.45
4297,12,BROMMAT,brommat,Brommat,2.68333,44.8333
4298,12,CABANES,cabanes,Cabanès,2.3,44.1833
4299,12,MARNHAGUES-ET-LATOUR,marnhagues et latour,Marnhagues-et-Latour,3.05,43.8833
4300,12,CASSAGNES-BEGONHES,cassagnes begonhes,Cassagnes-Bégonhès,2.53333,44.1667
4301,12,SAINT-SEVER-DU-MOUSTIER,saint sever du moustier,Saint-Sever-du-Moustier,2.7,43.7833
4302,12,CREISSELS,creissels,Creissels,3.05,44.0833
4303,12,GOUTRENS,goutrens,Goutrens,2.38333,44.4333
4304,12,MANHAC,manhac,Manhac,2.46667,44.25
4305,12,SAINT-BEAULIZE,saint beaulize,Saint-Beaulize,3.1,43.9
4306,12,SAINT-GEORGES-DE-LUZENCON,saint georges de luzencon,Saint-Georges-de-Luzençon,2.98333,44.0667
4307,12,SEGUR,segur,Ségur,2.83333,44.3
4308,12,MOUNES-PROHENCOUX,mounes prohencoux,Mounes-Prohencoux,2.78333,43.8
4309,12,SAINT-SERNIN-SUR-RANCE,saint sernin sur rance,Saint-Sernin-sur-Rance,2.6,43.8833
4310,12,PRUINES,pruines,Pruines,2.5,44.5333
4311,12,ROQUEFORT-SUR-SOULZON,roquefort sur soulzon,Roquefort-sur-Soulzon,2.98333,43.9833
4312,12,AURELLE-VERLAC,aurelle verlac,Aurelle-Verlac,2.98333,44.5333
4313,12,MONTLAUR,montlaur,Montlaur,2.83389,43.8792
4314,12,FONDAMENTE,fondamente,Fondamente,3.11667,43.8833
4315,12,SAINT-SYMPHORIEN-DE-THENIERES,saint symphorien de thenieres,Saint-Symphorien-de-Thénières,2.72889,44.7373
4316,12,PONT-DE-SALARS,pont de salars,Pont-de-Salars,2.73333,44.2833
4317,12,LA TERRISSE,la terrisse,La Terrisse,2.81667,44.75
4318,12,LA ROQUE-SAINTE-MARGUERITE,la roque sainte marguerite,La Roque-Sainte-Marguerite,3.21667,44.1167
4319,12,COMBRET,combret,Combret,2.43333,44.5167
4320,12,CURIERES,curieres,Curières,2.86667,44.65
4321,12,AGUESSAC,aguessac,Aguessac,3.1,44.15
4322,12,SAINT-JEAN-D'ALCAPIES,saint jean d alcapies,Saint-Jean-d'Alcapiès,2.98333,43.95
4323,12,MONTFRANC,montfranc,Montfranc,2.56667,43.85
4324,12,DECAZEVILLE,decazeville,Decazeville,2.25,44.55
4325,12,GOLINHAC,golinhac,Golinhac,2.58333,44.6167
4326,12,SAINT-CHRISTOPHE-VALLON,saint christophe vallon,Saint-Christophe-Vallon,2.4,44.4833
4327,12,SONNAC,sonnac,Sonnac,2.1,44.55
4328,12,BUZEINS,buzeins,Buzeins,2.96667,44.3667
4329,12,AUBIN,aubin,Aubin,2.25,44.5333
4330,12,LUNAC,lunac,Lunac,2.11667,44.2333
4331,12,OLS-ET-RINHODES,ols et rinhodes,Ols-et-Rinhodes,1.96083,44.4664
4332,12,CENTRES,centres,Centrès,2.41667,44.1667
4333,12,LA BASTIDE-PRADINES,la bastide pradines,La Bastide-Pradines,3.05,44
4334,12,LA SERRE,la serre,La Serre,2.68195,43.885
4335,12,VITRAC-EN-VIADENE,vitrac en viadene,Vitrac-en-Viadène,2.83333,44.7833
4336,12,NOAILHAC,noailhac,Noailhac,2.37528,44.5659
4337,12,SAINTE-RADEGONDE,sainte radegonde,Sainte-Radegonde,2.63333,44.3333
4338,12,VIALA-DU-PAS-DE-JAUX,viala du pas de jaux,Viala-du-Pas-de-Jaux,3.05,43.95
4339,12,SAUJAC,saujac,Saujac,1.9,44.4833
4340,12,SENERGUES,senergues,Sénergues,2.48333,44.6
4341,12,PRIVEZAC,privezac,Privezac,2.18333,44.4167
4342,12,MURET-LE-CHATEAU,muret le chateau,Muret-le-Château,2.58333,44.5
4343,12,PAULHE,paulhe,Paulhe,3.1,44.15
4344,12,PALMAS,palmas,Palmas,2.83333,44.4
4345,12,MORLHON-LE-HAUT,morlhon le haut,Morlhon-le-Haut,2.05,44.3333
4346,12,CAMBOULAZET,camboulazet,Camboulazet,2.45,44.2333
4347,12,RIGNAC,rignac,Rignac,2.3,44.4167
4348,12,GRAISSAC,graissac,Graissac,2.78333,44.7667
4349,12,DRUELLE,druelle,Druelle,2.5,44.35
4350,12,MONTEZIC,montezic,Montézic,2.65,44.7
4351,12,COLOMBIES,colombies,Colombiès,2.35,44.35
4352,12,CONQUES,conques,Conques,2.4,44.6
4353,12,LE CAYROL,le cayrol,Le Cayrol,2.8,44.6
4354,12,SALVAGNAC-CAJARC,salvagnac cajarc,Salvagnac-Cajarc,1.85,44.4667
4355,12,TAURIAC-DE-NAUCELLE,tauriac de naucelle,Tauriac-de-Naucelle,2.3,44.15
4356,12,VILLENEUVE,villeneuve,Villeneuve,2.03333,44.4333
4357,12,PRADINAS,pradinas,Pradinas,2.26667,44.2333
4358,12,PREVINQUIERES,previnquieres,Prévinquières,2.23333,44.3667
4359,12,ALMONT-LES-JUNIES,almont les junies,Almont-les-Junies,2.29334,44.5964
4360,12,BARAQUEVILLE,baraqueville,Baraqueville,2.43361,44.2778
4361,12,BROQUIES,broquies,Broquiès,2.7,44
4362,12,VABRE-TIZAC,vabre tizac,Vabre-Tizac,2.15,44.2667
4363,12,MARTIEL,martiel,Martiel,1.91667,44.3667
4364,12,MOSTUEJOULS,mostuejouls,Mostuéjouls,3.18333,44.2
4365,12,VIALA-DU-TARN,viala du tarn,Viala-du-Tarn,2.88333,44.0667
4366,12,TOURNEMIRE,tournemire,Tournemire,3.01667,43.95
4367,12,SAUCLIERES,sauclieres,Sauclières,3.36667,43.9667
4368,12,VABRES-L'ABBAYE,vabres l abbaye,Vabres-l'Abbaye,2.85,43.9333
4369,12,NANT,nant,Nant,3.3,44.0167
4370,12,ALRANCE,alrance,Alrance,2.68333,44.1333
4371,12,BELMONT-SUR-RANCE,belmont sur rance,Belmont-sur-Rance,2.76667,43.8167
4372,12,SAINT-JUST-SUR-VIAUR,saint just sur viaur,Saint-Just-sur-Viaur,2.36667,44.1333
4373,12,MARCILLAC-VALLON,marcillac vallon,Marcillac-Vallon,2.46667,44.4667
4374,12,SAINT-BEAUZELY,saint beauzely,Saint-Beauzély,2.95,44.1667
4375,12,SAINT-JUERY,saint juery,Saint-Juéry,2.69556,43.91
4376,12,LA CAVALERIE,la cavalerie,La Cavalerie,3.16667,44
4377,12,CASTELNAU-DE-MANDAILLES,castelnau de mandailles,Castelnau-de-Mandailles,2.88333,44.5333
4378,12,MALEVILLE,maleville,Maleville,2.11667,44.4
4379,12,VALZERGUES,valzergues,Valzergues,2.21667,44.5
4380,12,FAYET,fayet,Fayet,2.95,43.8
4381,12,BROUSSE-LE-CHATEAU,brousse le chateau,Brousse-le-Château,2.61667,44
4382,12,SAINT-VICTOR-ET-MELVIEU,saint victor et melvieu,Saint-Victor-et-Melvieu,2.83333,44.05
4383,12,CONDOM-D'AUBRAC,condom d aubrac,Condom-d'Aubrac,2.86667,44.6167
4384,12,MONTAGNOL,montagnol,Montagnol,3.01667,43.8333
4385,12,CASTELMARY,castelmary,Castelmary,2.25,44.1833
4386,12,COUPIAC,coupiac,Coupiac,2.58333,43.95
4387,12,SALMIECH,salmiech,Salmiech,2.56667,44.1833
4388,12,RECOULES-PREVINQUIERES,recoules previnquieres,Recoules-Prévinquières,2.96667,44.3333
4389,12,DRULHE,drulhe,Drulhe,2.11667,44.4667
4390,12,SAINT-ANDRE-DE-NAJAC,saint andre de najac,Saint-André-de-Najac,2.05,44.1833
4391,12,ARQUES,arques,Arques,2.8,44.3167
4392,12,LACALM,lacalm,Lacalm,2.88333,44.7667
4393,12,PIERREFICHE,pierrefiche,Pierrefiche,2.95,44.45
4394,12,SAINT-COME-D'OLT,saint come d olt,Saint-Côme-d'Olt,2.81667,44.5167
4395,12,SAINT-CYPRIEN-SUR-DOURDOU,saint cyprien sur dourdou,Saint-Cyprien-sur-Dourdou,2.41667,44.55
4396,12,BOZOULS,bozouls,Bozouls,2.71667,44.4667
4397,12,OLEMPS,olemps,Olemps,2.56667,44.35
4398,12,LASSOUTS,lassouts,Lassouts,2.86667,44.5
4399,12,LAPANOUSE-DE-CERNON,lapanouse de cernon,Lapanouse-de-Cernon,3.1,44
4400,12,CANTOIN,cantoin,Cantoin,2.81667,44.8333
4401,12,ARNAC-SUR-DOURDOU,arnac sur dourdou,Arnac-sur-Dourdou,2.93333,43.7333
4402,12,SAINTE-EULALIE-D'OLT,sainte eulalie d olt,Sainte-Eulalie-d'Olt,2.93333,44.4667
4403,12,SAINT-LEONS,saint leons,Saint-Léons,2.98333,44.2167
4404,12,LES COSTES-GOZON,les costes gozon,Costes-Gozon,2.8,44.0167
4405,13,LA ROQUE-D'ANTHERON,la roque d antheron,La Roque-d'Anthéron,5.31667,43.7167
4406,13,CASSIS,cassis,Cassis,5.53333,43.2167
4407,13,PEYNIER,peynier,Peynier,5.65,43.45
4408,13,AUREILLE,aureille,Aureille,4.95,43.7
4409,13,CABANNES,cabannes,Cabannes,4.95,43.8667
4410,13,SENAS,senas,Sénas,5.08333,43.75
4411,13,CHARLEVAL,charleval,Charleval,5.25,43.7167
4412,13,BARBENTANE,barbentane,Barbentane,4.75,43.9
4413,13,ORGON,orgon,Orgon,5.03333,43.7833
4414,13,CADOLIVE,cadolive,Cadolive,5.55,43.3833
4415,13,SAINT-REMY-DE-PROVENCE,saint remy de provence,Saint-Rémy-de-Provence,4.83333,43.7833
4416,13,MOLLEGES,molleges,Mollégès,4.95,43.8
4417,13,EGUILLES,eguilles,Éguilles,5.36667,43.5667
4418,13,ISTRES,istres,Istres,4.98333,43.5167
4419,13,NOVES,noves,Noves,4.9,43.8667
4420,13,ROGNONAS,rognonas,Rognonas,4.8,43.9
4421,13,AIX-EN-PROVENCE,aix en provence,Aix-en-Provence,5.43333,43.5333
4422,13,ROUSSET,rousset,Rousset,5.62223,43.4823
4423,13,ALLAUCH,allauch,Allauch,5.48333,43.3333
4424,13,LA FARE-LES-OLIVIERS,la fare les oliviers,La Fare-les-Oliviers,5.18333,43.55
4425,13,SAINT-CANNAT,saint cannat,Saint-Cannat,5.3,43.6167
4426,13,BOULBON,boulbon,Boulbon,4.68333,43.8667
4427,13,BOUC-BEL-AIR,bouc bel air,Bouc-Bel-Air,5.41667,43.45
4428,13,PEYPIN,peypin,Peypin,5.58333,43.3833
4429,13,MIMET,mimet,Mimet,5.5,43.4167
4430,13,LA BOUILLADISSE,la bouilladisse,La Bouilladisse,5.58333,43.4
4431,13,CHATEAUNEUF-LE-ROUGE,chateauneuf le rouge,Châteauneuf-le-Rouge,5.56667,43.4833
4432,13,BELCODENE,belcodene,Belcodène,5.58333,43.4167
4433,13,SAINT-MARC-JAUMEGARDE,saint marc jaumegarde,Saint-Marc-Jaumegarde,5.51667,43.55
4434,13,ROQUEFORT-LA-BEDOULE,roquefort la bedoule,Roquefort-la-Bédoule,5.61667,43.25
4435,13,SAINT-VICTORET,saint victoret,Saint-Victoret,5.23333,43.4167
4436,13,SAINT-ANTONIN-SUR-BAYON,saint antonin sur bayon,Saint-Antonin-sur-Bayon,5.58333,43.5167
4437,13,SALON-DE-PROVENCE,salon de provence,Salon-de-Provence,5.1,43.6333
4438,13,LAMANON,lamanon,Lamanon,5.08333,43.7
4439,13,CEYRESTE,ceyreste,Ceyreste,5.63333,43.2167
4440,13,MARSEILLE,marseille,Marseille,5.37639,43.2967
4441,13,ROGNES,rognes,Rognes,5.35,43.6667
4442,13,EYRAGUES,eyragues,Eyragues,4.83333,43.8333
4443,13,PORT-SAINT-LOUIS-DU-RHONE,port saint louis du rhone,Port-Saint-Louis-du-Rhône,4.8,43.3833
4444,13,MAILLANE,maillane,Maillane,4.78333,43.8333
4445,13,LE PUY-SAINTE-REPARADE,le puy sainte reparade,Le Puy-Sainte-Réparade,5.43333,43.6667
4446,13,CHATEAURENARD,chateaurenard,Châteaurenard,4.85,43.8833
4447,13,MALLEMORT,mallemort,Mallemort,5.18333,43.7333
4448,13,LA BARBEN,la barben,La Barben,5.18333,43.6333
4449,13,CABRIES,cabries,Cabriès,5.38333,43.4333
4450,13,SAINT-CHAMAS,saint chamas,Saint-Chamas,5.03333,43.55
4451,13,VERQUIERES,verquieres,Verquières,4.91667,43.8333
4452,13,MAUSSANE-LES-ALPILLES,maussane les alpilles,Maussane-les-Alpilles,4.80389,43.7217
4453,13,SAINT-MITRE-LES-REMPARTS,saint mitre les remparts,Saint-Mitre-les-Remparts,5.01667,43.45
4454,13,ROGNAC,rognac,Rognac,5.23333,43.4833
4455,13,LES BAUX-DE-PROVENCE,les baux de provence,Baux-de-Provence,4.8,43.75
4456,13,PLAN-DE-CUQUES,plan de cuques,Plan-de-Cuques,5.46667,43.35
4457,13,PLAN-D'ORGON,plan d orgon,Plan-d'Orgon,5,43.8
4458,13,PUYLOUBIER,puyloubier,Puyloubier,5.68333,43.5167
4459,13,ARLES,arles,Arles,4.63333,43.6667
4460,13,VENELLES,venelles,Venelles,5.48333,43.6
4461,13,ALLEINS,alleins,Alleins,5.16667,43.7
4462,13,AUBAGNE,aubagne,Aubagne,5.56667,43.2833
4463,13,MARTIGUES,martigues,Martigues,5.05,43.4
4464,13,PORT-DE-BOUC,port de bouc,Port-de-Bouc,4.98333,43.4
4465,13,VERNEGUES,vernegues,Vernègues,5.16667,43.6833
4466,13,GRAVESON,graveson,Graveson,4.76667,43.85
4467,13,GIGNAC-LA-NERTHE,gignac la nerthe,Gignac-la-Nerthe,5.23333,43.3917
4468,13,VITROLLES,vitrolles,Vitrolles,5.25,43.4667
4469,13,TARASCON,tarascon,Tarascon,4.66667,43.8
4470,13,GREASQUE,greasque,Gréasque,5.55,43.4333
4471,13,PEYROLLES-EN-PROVENCE,peyrolles en provence,Peyrolles-en-Provence,5.58333,43.65
4472,13,SEPTEMES-LES-VALLONS,septemes les vallons,Septèmes-les-Vallons,5.36667,43.4
4473,13,MEYRARGUES,meyrargues,Meyrargues,5.53333,43.6333
4474,13,AURONS,aurons,Aurons,5.15,43.6667
4475,13,SAUSSET-LES-PINS,sausset les pins,Sausset-les-Pins,5.11667,43.3333
4476,13,MIRAMAS,miramas,Miramas,5,43.5833
4477,13,BEAURECUEIL,beaurecueil,Beaurecueil,5.55,43.5
4478,13,FUVEAU,fuveau,Fuveau,5.56667,43.45
4479,13,SAINT-ETIENNE-DU-GRES,saint etienne du gres,Saint-Étienne-du-Grès,4.71667,43.7833
4480,13,ROQUEVAIRE,roquevaire,Roquevaire,5.6,43.35
4481,13,LE THOLONET,le tholonet,Le Tholonet,5.51667,43.5167
4482,13,SAINT-PAUL-LES-DURANCE,saint paul les durance,Saint-Paul-lès-Durance,5.7,43.6833
4483,13,FOS-SUR-MER,fos sur mer,Fos-sur-Mer,4.95,43.4333
4484,13,SAINT-PIERRE-DE-MEZOARGUES,saint pierre de mezoargues,Saint-Pierre-de-Mézoargues,4.64889,43.8589
4485,13,MEYREUIL,meyreuil,Meyreuil,5.5,43.4833
4486,13,VAUVENARGUES,vauvenargues,Vauvenargues,5.6,43.55
4487,13,LES PENNES-MIRABEAU,les pennes mirabeau,Pennes-Mirabeau,5.31667,43.4083
4488,13,PELISSANNE,pelissanne,Pélissanne,5.15,43.6333
4489,13,LA CIOTAT,la ciotat,La Ciotat,5.6,43.1667
4490,13,LA PENNE-SUR-HUVEAUNE,la penne sur huveaune,La Penne-sur-Huveaune,5.51667,43.2833
4491,13,EYGALIERES,eygalieres,Eygalières,4.95,43.75
4492,13,SAINT-SAVOURNIN,saint savournin,Saint-Savournin,5.53333,43.4
4493,13,MAS-BLANC-DES-ALPILLES,mas blanc des alpilles,Mas-Blanc-des-Alpilles,4.75778,43.79
4494,13,PARADOU,paradou,Paradou,4.78333,43.7167
4495,13,SAINT-ANDIOL,saint andiol,Saint-Andiol,4.95,43.8333
4496,13,TRETS,trets,Trets,5.68333,43.45
4497,13,GEMENOS,gemenos,Gémenos,5.63333,43.3
4498,13,MOURIES,mouries,Mouriès,4.86667,43.6833
4499,13,FONTVIEILLE,fontvieille,Fontvieille,5.48333,43.3167
4500,13,SAINTES-MARIES-DE-LA-MER,saintes maries de la mer,Saintes-Maries-de-la-Mer,4.425,43.45
4501,13,CARRY-LE-ROUET,carry le rouet,Carry-le-Rouet,5.15,43.3333
4502,13,SAINT-MARTIN-DE-CRAU,saint martin de crau,Saint-Martin-de-Crau,4.81667,43.6333
4503,13,ENSUES-LA-REDONNE,ensues la redonne,Ensuès-la-Redonne,5.2,43.35
4504,13,MARIGNANE,marignane,Marignane,5.21667,43.4167
4505,13,SIMIANE-COLLONGUE,simiane collongue,Simiane-Collongue,5.43333,43.4167
4506,13,GRANS,grans,Grans,5.06667,43.6
4507,13,LANCON-PROVENCE,lancon provence,Lançon-Provence,5.13333,43.5833
4508,13,CORNILLON-CONFOUX,cornillon confoux,Cornillon-Confoux,5.06667,43.5667
4509,13,LAMBESC,lambesc,Lambesc,5.26667,43.65
4510,13,JOUQUES,jouques,Jouques,5.63333,43.6333
4511,13,CARNOUX-EN-PROVENCE,carnoux en provence,Carnoux-en-Provence,5.56445,43.2564
4512,13,SAINT-ESTEVE-JANSON,saint esteve janson,Saint-Estève-Janson,5.38333,43.6833
4513,13,EYGUIERES,eyguieres,Eyguières,5.03333,43.7
4514,13,CUGES-LES-PINS,cuges les pins,Cuges-les-Pins,5.7,43.2833
4515,13,LA DESTROUSSE,la destrousse,La Destrousse,5.6,43.3667
4516,13,VENTABREN,ventabren,Ventabren,5.3,43.5333
4517,13,VELAUX,velaux,Velaux,5.26667,43.5167
4518,13,GARDANNE,gardanne,Gardanne,5.46667,43.45
4519,13,BERRE-L'ETANG,berre l etang,Berre-l'Étang,5.18333,43.4667
4520,13,AURIOL,auriol,Auriol,5.63333,43.3833
